index,sentence,chapter,neg,neu,pos,compound,chapter_text,moving_avg_comp,chapter_author,chapter_text_num
181,"This misgiving was also overcome in a much easier way, since in Denmark even an author’s fee is no manor-house, and the unknown authors would have had to stay away for a long time for their fee, even with compound interest, to become a financial proposition.",0,0.088,0.802,0.111,0.296,Preface,0.027504666666666674,Neutral,
182,There remained merely to give these papers a title.,0,0.0,1.0,0.0,0.0,Preface,0.023258666666666667,Neutral,
183,"I could have called them ‘Papers’, ‘Posthumous Papers’, ‘Found Papers’, ‘Lost Papers’, etc.",0,0.0,1.0,0.0,0.0,Preface,0.016996666666666667,Neutral,
184,"; there are many and various possibilities, as we all know.",0,0.0,1.0,0.0,0.0,Preface,0.016112,Neutral,
185,But none of these titles satisfied me.,0,0.0,0.619,0.381,0.5719,Preface,0.018085333333333335,Neutral,
186,"In deciding on a title I have therefore allowed myself a liberty, a deception, which I shall endeavour to answer for.",0,0.115,0.751,0.134,0.128,Preface,0.01808533333333334,Neutral,
187,During my constant occupation with these papers it dawned upon me that they could yield a new aspect if regarded as the work of one man.,0,0.0,1.0,0.0,0.0,Preface,0.012776000000000004,Neutral,
188,"I am quite aware of all that can be objected to in this view, that it is unhistorical, improbable, preposterous that one person should be the author of both parts, notwithstanding the reader might well fall for the conceit that once you have said A you must also say B.",0,0.0,0.959,0.041,0.2732,Preface,0.009136000000000005,Neutral,
189,"However, I have still been unable to give up the idea.",0,0.0,1.0,0.0,0.0,Preface,0.009908666666666668,Neutral,
190,"Then it would have been someone who had lived through both kinds of experience, or had deliberated on both.",0,0.0,1.0,0.0,0.0,Preface,0.01077533333333334,Neutral,
191,For A’s papers contain a variety of attempts at an aesthetic view of life; to convey a unified aesthetic life-view is scarcely possible.,0,0.0,0.894,0.106,0.3818,Preface,0.0029286666666666697,Neutral,
192,B’s papers contain an ethical life-view.,0,0.0,0.602,0.398,0.5106,Preface,0.008884666666666666,Neutral,
193,"As I let this thought influence my soul, it became clear to me that I might let this guide me into determining the title.",0,0.0,0.898,0.102,0.3818,Preface,0.006476666666666667,Neutral,
194,This is just what the title I have chosen expresses.,0,0.0,1.0,0.0,0.0,Preface,0.004637333333333336,Neutral,
195,"If there be any loss in this to the reader, it cannot be much, for he can just as well forget the title while reading the book.",0,0.139,0.792,0.069,-0.2732,Preface,-0.0023693333333333344,Neutral,
196,Once he has read it he may perhaps then think of the tide.,0,0.0,1.0,0.0,0.0,Preface,0.0022666666666666664,Neutral,
197,"Doing so will free him from every finite question as to whether A was actually persuaded and repented, whether B won the day, or whether, perhaps, it ended by B’s going over to A’s point of view.",0,0.0,0.828,0.172,0.8062,Preface,0.010713333333333335,Neutral,
198,For in this respect these papers are without an ending.,0,0.0,0.713,0.287,0.561,Preface,0.014328666666666667,Neutral,
199,"If one thinks this isn’t as it should be, it would be unwarranted to say it was mistaken, for one might just as well call it unfortunate.",0,0.174,0.759,0.066,-0.5267,Preface,0.01138,Neutral,
200,"I, for my part, consider it a piece of good fortune.",0,0.0,0.775,0.225,0.4404,Preface,0.012710666666666669,Neutral,
201,One occasionally comes across novelettes where opposite life-views are expressed through particular persons.,0,0.0,1.0,0.0,0.0,Preface,0.00832266666666667,Neutral,
202,"It usually ends with one of them convincing the other; rather than insisting on the view’s speaking for itself, the reader is enriched with the historical result that the other party was convinced.",0,0.0,0.787,0.213,0.7964,Preface,0.011598666666666667,Neutral,
203,I consider it a piece of good fortune that these papers provide no information in that regard.,0,0.109,0.746,0.144,0.1779,Preface,0.018911999999999998,Neutral,
204,"Whether A wrote his aesthetic essays after receiving B’s letters, whether his soul has continued since then to riot in wild abandon or has calmed down, of this I cannot see myself in a position to pass on a single piece of information since the papers contain none.",0,0.12,0.832,0.048,-0.5994,Preface,0.01904866666666667,Neutral,
205,"Nor do they contain any clues as to how things have gone with B, whether he had the strength to stick to his view or not.",0,0.0,0.887,0.113,0.4939,Preface,0.014350666666666668,Neutral,
206,"Once the book has been read, A and B are forgotten; only the views confront each other and await no final decision in particular persons.",0,0.206,0.745,0.05,-0.5267,Preface,0.011942666666666664,Neutral,
207,"I have no further comment to make except that it has occurred to me that the honourable authors, if they were aware of my project, might possibly wish to accompany their papers with a word to the reader.",0,0.051,0.814,0.135,0.5574,Preface,0.015120666666666668,Neutral,
208,I shall therefore add a few words under their hands’ guidance.,0,0.0,1.0,0.0,0.0,Preface,0.01218466666666667,Neutral,
209,"A would surely have no objection to the publication of the papers; to the reader he would presumably cry out, ‘Read them or don’t read them, you will regret both.’ It is harder to determine what B would say.",0,0.176,0.761,0.063,-0.6369,Preface,0.007956666666666667,Neutral,
210,"He might perhaps direct one or another reproach at me, especially regarding the publication of A’s papers.",0,0.0,1.0,0.0,0.0,Preface,0.004906000000000001,Neutral,
211,"He would let me feel that he himself had no part in it, that he could wash his hands of it.",0,0.099,0.901,0.0,-0.296,Preface,0.004594000000000001,Neutral,
212,"Having done that he might perhaps turn to the book with these words: ‘Go out into the world, then; avoid if possible the attention of the critics, call on a single reader in a favourable moment, and should you stumble upon a lady reader, I would say: “My fair reader, in this book you will find something you ought perhaps not to know, and something else you might well profit from knowing; so read the first something in such a way that you who have read it can be as though one who has not read it, the other in such a way that you who have read it can be as though one who has not forgotten what has been read.”’9 As editor I will only append the wish that the book meets the reader in a favourable hour, and that the fair lady reader succeeds in scrupulously following B’s well-intentioned advice.",0,0.027,0.87,0.104,0.8949,Preface,-0.002461999999999999,Neutral,
213,November 1842 THE EDITOR,0,0.0,1.0,0.0,0.0,Preface,-0.0067873333333333345,Neutral,
214,"  1 DIAPSALMATA  ad se ipsum  Grandeur, savoir, renommé, Amitié, plaisir et bien, Tout n’est que vent, que fumée: Pour mieux dire, tout n’est rien.1  WHAT is a poet?",1,0.18,0.719,0.102,-0.1531,Diapsalmata,-0.009723333333333337,Aesthetic,chapter 2:
215,"An unhappy man who hides deep anguish in his heart, but whose lips are so formed that when the sigh and cry pass through them, it sounds like lovely music.",1,0.224,0.499,0.277,0.5187,Diapsalmata,-0.004534666666666665,Aesthetic,chapter 2:
216,"His fate is like that of those unfortunates who were slowly tortured by a gentle fire in Phalaris’s bull; their cries could not reach the tyrant’s ears to cause him dismay, to him they sounded like sweet music.2 And people flock around the poet and say: ‘Sing again soon’ – that is, ‘May new sufferings torment your soul but your lips be fashioned as before, for the cry would only frighten us, but the music, that is blissful.’ And the critics come forward and say: ‘That’s the way, that’s how the rules of aesthetics say it should be done.’ Of course, a critic resembles a poet to a hair, except he has no anguish in his heart, no music on his lips.",1,0.176,0.706,0.117,-0.6973,Diapsalmata,-0.005555333333333332,Aesthetic,chapter 2:
217,"So I tell you, I would rather be a swineherd at Amagerbro and be understood by the swine than a poet and misunderstood by people.",1,0.091,0.909,0.0,-0.34,Diapsalmata,-0.003581999999999997,Aesthetic,chapter 2:
218," I prefer talking with children, with them one can still hope they may become rational beings; but those who have become that – Lord save us!",1,0.0,0.786,0.214,0.7609,Diapsalmata,-0.002073333333333332,Aesthetic,chapter 2:
219,Aren’t people absurd!,1,0.0,1.0,0.0,0.0,Diapsalmata,0.004146,Aesthetic,chapter 2:
220,"They never use the freedoms they do have but demand those they don’t have; they have freedom of thought, they demand freedom of speech.",1,0.139,0.535,0.326,0.8923,Diapsalmata,0.00973466666666667,Aesthetic,chapter 2:
221,I can’t be bothered.,1,0.434,0.566,0.0,-0.3182,Diapsalmata,0.012670666666666667,Aesthetic,chapter 2:
222,"I can’t be bothered to ride, the motion is too violent; I can’t be bothered to walk, it’s strenuous; I can’t be bothered to lie down, for either I’d have to stay lying down and that I can’t be bothered with, or I’d have to get up again, and I can’t be bothered with that either.",1,0.277,0.723,0.0,-0.9501,Diapsalmata,0.014644000000000004,Aesthetic,chapter 2:
223,In short: I just can’t be bothered.,1,0.277,0.723,0.0,-0.3182,Diapsalmata,0.011708000000000003,Aesthetic,chapter 2:
224,"As everyone knows, there are insects which die in the moment of fertilization.",1,0.245,0.755,0.0,-0.5994,Diapsalmata,0.014387333333333337,Aesthetic,chapter 2:
225,"Thus it is with all joy, life’s supreme and most voluptuous moment of pleasure is attended by death.",1,0.134,0.483,0.383,0.802,Diapsalmata,0.014158666666666667,Aesthetic,chapter 2:
226," This is the main defect with everything human, that it is only through opposition that the object of desire is possessed.",1,0.1,0.788,0.112,0.0772,Diapsalmata,0.012337333333333337,Aesthetic,chapter 2:
227,"I shan’t speak of the various syndromes that can keep the psychologist busy (the melancholic has the best-developed sense of humour, the most extravagant person is often the one most prone to the picturesque, the dissolute one often the most moral, the doubter often the most religious), but simply recall that it is through sin that one first catches sight of salvation.",1,0.116,0.828,0.056,-0.6288,Diapsalmata,0.011822666666666667,Aesthetic,chapter 2:
228,Besides my other numerous circle of acquaintances I have one more intimate confidant – my melancholy.,1,0.162,0.838,0.0,-0.4404,Diapsalmata,0.010525333333333333,Aesthetic,chapter 2:
229,"In the midst of my joy, in the midst of my work, he waves to me, calls me to one side, even though physically I stay put.",1,0.0,0.872,0.128,0.5859,Diapsalmata,0.00628533333333333,Aesthetic,chapter 2:
230,"My melancholy is the most faithful mistress I have known; what wonder, then, that I love her in return.",1,0.11,0.609,0.281,0.6697,Diapsalmata,0.003877333333333333,Aesthetic,chapter 2:
231," Old age realizes the dreams of youth; look at Swift: in his youth he built an asylum, in his old age he himself entered it.3 It should worry one to see with what hypochondriac profundity a former generation of Englishmen have discovered the ambiguity at the bottom of laughter.",1,0.052,0.809,0.138,0.5859,Diapsalmata,0.009232666666666665,Aesthetic,chapter 2:
232,"Thus Dr Hartley4 has remarked: ‘When laughter first manifests itself in the infant, it is an incipient cry, excited by pain, or by a feeling of pain suddenly inhibited, and recurring at brief intervals.’ What if everything in the world were a misunderstanding, what if laughter were really tears?",1,0.246,0.596,0.158,-0.6997,Diapsalmata,0.008086666666666664,Aesthetic,chapter 2:
233,There are times when one can be so infinitely pained on seeing someone all alone in the world.,1,0.241,0.759,0.0,-0.6222,Diapsalmata,0.011755333333333335,Aesthetic,chapter 2:
234,Thus the other day I saw a poor girl walking all alone to church to be confirmed.,1,0.254,0.746,0.0,-0.6249,Diapsalmata,0.005612666666666666,Aesthetic,chapter 2:
235, I say of my sorrow what the Englishman says of his home: my sorrow is my castle.,1,0.312,0.688,0.0,-0.7783,Diapsalmata,0.0025479999999999956,Aesthetic,chapter 2:
236,Many consider sorrow one of life’s comforts.,1,0.296,0.435,0.27,-0.0772,Diapsalmata,-0.0044620000000000016,Aesthetic,chapter 2:
